Date,Account Balance,Predicted Label,Actual Label,Folder,Prediction Correct,Drawdown
2024-08-07 06:00:00,11826.000000000002,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3733,False,258.99999999997635
2024-08-07 07:00:00,11726.000000000002,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3734,False,358.99999999997635
2024-08-09 03:00:00,11779.000000000016,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3778,True,305.9999999999618
2024-08-09 05:00:00,11750.000000000025,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3780,False,334.9999999999527
2024-08-12 01:00:00,11692.000000000045,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3800,False,392.9999999999327
2024-08-12 06:00:00,11654.00000000004,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3805,False,430.99999999993815
2024-08-12 07:00:00,11714.000000000033,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3806,True,370.99999999994543
2024-08-12 12:00:00,11842.00000000005,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3811,True,242.99999999992906
2024-08-13 08:00:00,11807.000000000042,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3831,False,277.99999999993634
2024-08-14 06:00:00,11783.00000000004,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3853,False,301.99999999993815
2024-08-14 07:00:00,11820.000000000038,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3854,True,264.99999999994
2024-08-14 08:00:00,11874.000000000036,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3855,True,210.9999999999418
2024-08-15 07:00:00,11774.000000000036,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3878,False,310.9999999999418
2024-08-16 15:00:00,11896.000000000036,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3910,True,188.9999999999418
2024-08-19 12:00:00,11796.000000000036,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3931,True,288.9999999999418
2024-08-20 08:00:00,11885.00000000002,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3951,True,199.99999999995816
2024-08-21 04:00:00,11914.000000000011,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3971,True,170.99999999996726
2024-08-21 05:00:00,11989.000000000015,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3972,True,95.99999999996362
2024-08-21 08:00:00,12087.000000000013,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3975,True,0.0
2024-08-22 06:00:00,12055.000000000004,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_3997,False,32.000000000009095
2024-08-23 15:00:00,12195.999999999995,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4030,True,0.0
2024-08-26 06:00:00,12123.999999999989,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4045,False,72.00000000000546
2024-08-26 18:00:00,12023.999999999989,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4057,False,172.00000000000546
2024-08-27 06:00:00,12094.999999999987,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4069,True,101.00000000000728
2024-08-28 06:00:00,11994.999999999987,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4093,False,201.00000000000728
2024-08-28 08:00:00,11894.999999999987,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4095,False,301.0000000000073
2024-08-29 01:00:00,11985.999999999984,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4112,True,210.0000000000109
2024-08-30 06:00:00,11939.99999999997,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4141,False,256.00000000002365
2024-09-02 06:00:00,11946.999999999973,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4165,True,249.00000000002183
2024-09-02 07:00:00,11973.999999999973,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4166,True,222.00000000002183
2024-09-03 06:00:00,11873.999999999973,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4189,False,322.0000000000218
2024-09-03 07:00:00,11773.999999999973,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4190,False,422.0000000000218
2024-09-05 07:00:00,11853.999999999964,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4238,True,342.0000000000309
2024-09-05 12:00:00,12053.999999999964,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4243,True,142.00000000003092
2024-09-05 23:00:00,12253.999999999964,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4254,True,0.0
2024-09-06 06:00:00,12315.99999999997,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4261,True,0.0
2024-09-09 06:00:00,12286.99999999998,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4285,False,28.999999999990905
2024-09-09 07:00:00,12186.99999999998,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4286,False,128.9999999999909
2024-09-09 14:00:00,12086.99999999998,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4293,False,228.9999999999909
2024-09-09 19:00:00,12172.999999999989,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4298,True,142.9999999999818
2024-09-10 06:00:00,12188.999999999984,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4309,True,126.99999999998727
2024-09-11 06:00:00,12388.999999999984,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4333,True,0.0
2024-09-11 07:00:00,12588.999999999984,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4334,True,0.0
2024-09-11 19:00:00,12788.999999999984,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4346,True,0.0
2024-09-12 06:00:00,12797.999999999976,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4357,True,0.0
2024-09-12 09:00:00,12812.999999999964,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4360,True,0.0
2024-09-13 03:00:00,12712.999999999964,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4378,False,100.0
2024-09-13 08:00:00,12612.999999999964,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4383,False,200.0
2024-09-13 09:00:00,12695.999999999975,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4384,True,116.99999999998909
2024-09-13 11:00:00,12636.999999999987,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4386,False,175.99999999997635
2024-09-16 06:00:00,12836.999999999987,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4405,True,0.0
2024-09-17 07:00:00,12807.999999999996,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4430,False,28.999999999990905
2024-09-18 20:00:00,12707.999999999996,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4467,True,128.9999999999909
2024-09-19 10:00:00,12907.999999999996,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4481,True,0.0
2024-09-19 16:00:00,12807.999999999996,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4487,True,100.0
2024-09-19 22:00:00,13007.999999999996,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4493,True,0.0
2024-09-20 03:00:00,13058.999999999998,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4498,True,0.0
2024-09-20 04:00:00,13088.999999999995,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4499,True,0.0
2024-09-20 05:00:00,13097.000000000002,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4500,True,0.0
2024-09-23 06:00:00,13105.00000000001,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4525,True,0.0
2024-09-24 09:00:00,13197.999999999996,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4552,True,0.0
2024-09-24 15:00:00,13397.999999999996,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4558,True,0.0
2024-09-25 05:00:00,13297.999999999996,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4572,False,100.0
2024-09-25 07:00:00,13197.999999999996,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4574,False,200.0
2024-09-25 08:00:00,13149.999999999993,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4575,False,248.00000000000364
2024-09-25 11:00:00,13251.000000000011,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4578,True,146.99999999998545
2024-09-25 12:00:00,13451.000000000011,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4579,True,0.0
2024-09-25 13:00:00,13538.000000000004,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4580,True,0.0
2024-09-25 14:00:00,13536.000000000013,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4581,False,1.999999999990905
2024-09-25 15:00:00,13436.000000000013,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4582,True,101.9999999999909
2024-09-27 13:00:00,13336.000000000013,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4628,False,201.9999999999909
2024-09-30 03:00:00,13304.000000000025,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4642,False,233.99999999997817
2024-09-30 05:00:00,13317.000000000044,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4644,True,220.99999999995998
2024-09-30 06:00:00,13312.000000000055,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4645,False,225.99999999994907
2024-09-30 07:00:00,13403.000000000051,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4646,True,134.9999999999527
2024-09-30 10:00:00,13518.00000000005,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4649,True,19.999999999954525
2024-10-01 04:00:00,13621.000000000058,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4667,True,0.0
2024-10-01 09:00:00,13644.000000000053,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4672,True,0.0
2024-10-01 22:00:00,13544.000000000053,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4685,False,100.0
2024-10-01 23:00:00,13444.000000000053,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4686,False,200.0
2024-10-02 06:00:00,13465.000000000056,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4693,True,178.99999999999636
2024-10-02 08:00:00,13365.000000000056,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4695,False,278.99999999999636
2024-10-03 03:00:00,13373.000000000042,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4714,True,271.0000000000109
2024-10-03 06:00:00,13273.000000000042,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4717,False,371.0000000000109
2024-10-03 07:00:00,13173.000000000042,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4718,False,471.0000000000109
2024-10-03 09:00:00,13073.000000000042,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4720,False,571.0000000000109
2024-10-03 23:00:00,13188.000000000062,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4734,True,455.9999999999909
2024-10-04 00:00:00,13388.000000000062,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4735,True,255.9999999999909
2024-10-04 03:00:00,13475.000000000055,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4738,True,168.99999999999818
2024-10-07 06:00:00,13519.000000000055,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4765,True,124.99999999999818
2024-10-07 13:00:00,13419.000000000055,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4772,False,224.99999999999818
2024-10-08 06:00:00,13319.000000000055,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4789,False,324.9999999999982
2024-10-08 09:00:00,13300.000000000064,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4792,False,343.9999999999891
2024-10-10 01:00:00,13292.000000000078,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4832,False,351.99999999997453
2024-10-10 17:00:00,13192.000000000078,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4848,False,451.99999999997453
2024-10-11 11:00:00,13092.000000000078,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4866,False,551.9999999999745
2024-10-11 12:00:00,12992.000000000078,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4867,True,651.9999999999745
2024-10-14 01:00:00,13169.000000000062,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4880,True,474.9999999999909
2024-10-14 04:00:00,13069.000000000062,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4883,False,574.9999999999909
2024-10-14 06:00:00,12969.000000000062,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4885,False,674.9999999999909
2024-10-14 07:00:00,12869.000000000062,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4886,False,774.9999999999909
2024-10-14 08:00:00,12899.000000000058,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4887,True,744.9999999999945
2024-10-15 03:00:00,13001.00000000006,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4906,True,642.9999999999927
2024-10-15 11:00:00,12901.00000000006,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4914,True,742.9999999999927
2024-10-17 15:00:00,12801.00000000006,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_4966,False,842.9999999999927
2024-10-21 05:00:00,12830.000000000073,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5004,True,813.99999999998
2024-10-21 06:00:00,12842.000000000062,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5005,True,801.9999999999909
2024-10-22 05:00:00,12867.000000000071,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5028,True,776.9999999999818
2024-10-23 02:00:00,12767.000000000071,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5049,False,876.9999999999818
2024-10-23 09:00:00,12741.000000000078,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5056,False,902.9999999999745
2024-10-23 20:00:00,12941.000000000078,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5067,True,702.9999999999745
2024-10-24 07:00:00,13050.000000000082,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5078,True,593.9999999999709
2024-10-25 10:00:00,13043.00000000008,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5105,False,600.9999999999727
2024-10-25 11:00:00,12943.00000000008,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5106,True,700.9999999999727
2024-10-28 06:00:00,12843.00000000008,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5125,False,800.9999999999727
2024-10-28 11:00:00,13043.00000000008,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5130,True,600.9999999999727
2024-10-29 03:00:00,13082.00000000007,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5146,True,561.9999999999836
2024-10-29 05:00:00,13078.000000000065,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5148,False,565.9999999999873
2024-10-29 06:00:00,13020.000000000064,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5149,False,623.9999999999891
2024-10-30 05:00:00,13013.000000000062,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5172,False,630.9999999999909
2024-10-30 07:00:00,13046.000000000078,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5174,True,597.9999999999745
2024-10-30 08:00:00,13087.00000000008,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5175,True,556.9999999999727
2024-10-31 07:00:00,12987.00000000008,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5198,False,656.9999999999727
2024-10-31 10:00:00,13128.000000000071,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5201,True,515.9999999999818
2024-11-01 07:00:00,13218.000000000084,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5222,True,425.9999999999691
2024-11-01 09:00:00,13354.000000000064,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5224,True,289.9999999999891
2024-11-04 02:00:00,13554.000000000064,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5241,True,89.99999999998909
2024-11-04 15:00:00,13754.000000000064,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5254,True,0.0
2024-11-05 03:00:00,13741.000000000067,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5266,False,12.999999999996362
2024-11-05 07:00:00,13790.000000000055,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5270,True,0.0
2024-11-05 12:00:00,13990.000000000055,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5275,True,0.0
2024-11-05 23:00:00,14190.000000000055,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5286,True,0.0
2024-11-06 06:00:00,14090.000000000055,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5293,False,100.0
2024-11-06 19:00:00,13990.000000000055,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5306,True,200.0
2024-11-08 06:00:00,13890.000000000055,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5341,False,300.0
2024-11-08 23:00:00,13790.000000000055,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5358,False,400.0
2024-11-11 06:00:00,13842.000000000062,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5365,True,347.9999999999927
2024-11-12 06:00:00,13742.000000000062,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5389,False,447.9999999999927
2024-11-13 06:00:00,13718.00000000006,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5413,False,471.99999999999454
2024-11-13 07:00:00,13683.000000000075,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5414,False,506.99999999998
2024-11-13 13:00:00,13583.000000000075,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5420,True,606.99999999998
2024-11-19 02:00:00,13660.00000000007,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5505,True,529.9999999999854
2024-11-19 08:00:00,13691.000000000073,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5511,True,498.9999999999818
2024-11-20 05:00:00,13591.000000000073,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5532,True,598.9999999999818
2024-11-20 07:00:00,13791.000000000073,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5534,True,398.9999999999818
2024-11-20 11:00:00,13691.000000000073,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5538,False,498.9999999999818
2024-11-20 15:00:00,13591.000000000073,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5542,False,598.9999999999818
2024-11-21 04:00:00,13491.000000000073,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5555,False,698.9999999999818
2024-11-21 05:00:00,13391.000000000073,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5556,False,798.9999999999818
2024-11-21 06:00:00,13291.000000000073,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5557,False,898.9999999999818
2024-11-21 11:00:00,13491.000000000073,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5562,True,698.9999999999818
2024-11-22 05:00:00,13515.000000000075,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5580,True,674.99999999998
2024-11-26 05:00:00,13415.000000000075,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5628,False,774.99999999998
2024-11-26 06:00:00,13315.000000000075,buy,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5629,False,874.99999999998
2024-11-27 05:00:00,13383.000000000076,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5652,True,806.9999999999782
2024-11-27 07:00:00,13532.000000000076,sell,sell,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5654,True,657.9999999999782
2024-11-29 03:00:00,13432.000000000076,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5698,False,757.9999999999782
2024-11-29 05:00:00,13332.000000000076,sell,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5700,False,857.9999999999782
2024-11-29 06:00:00,13532.000000000076,buy,buy,output_latest_data_part_multiple.zip/Pairs/EURUSD\EURUSD_sequence_5701,True,657.9999999999782
